R package version: 0.0-30
Summary type: mean
Test type: t-test
x-axis treatment: 20
x-axis medium: SDM_rhk_CTGN
x-axis screen ID: QFA0141
x-axis screen name: Addinall et al. (2011) 20C ura3
x-axis libraries: SDLV2_384_SDLV3_384
x-axis client: DAL
x-axis user: SGA
x-axis date: 2010/01/18
x-axis PI: DAL
x-axis condition: SDM_rhk_CTGN
x-axis inoculation type: DIL
x-axis fitness definition: MDRMDP
y-axis treatment: 37
y-axis medium: SDM_rhk_CTGN
y-axis screen ID: QFA0141
y-axis screen name: Addinall et al. (2011) 37C ura3
y-axis libraries: SDLV2_384_SDLV3_384
y-axis client: DAL
y-axis user: SGA
y-axis date: 2010/01/18
y-axis PI: DAL
y-axis condition: SDM_rhk_CTGN
y-axis inoculation type: DIL
y-axis fitness definition: MDRMDP
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YGL253W	HXK2	0.311608	0.438347	-82.4072	92.4052	113.28	13.3306	48.4317	8	8	t-test	E
YCR024C-A	PMP1	0.00193485	0.0179832	-82.2378	44.5283	82.1456	17.4768	2.7028	8	8	t-test	E
YCR008W	SAT4	1.46476e-07	4.72907e-06	-82.2251	18.4484	65.2373	6.38656	2.75463	8	8	t-test	E
YHR034C	PIH1	0.000640682	0.00826153	-81.6775	28.7935	71.5862	14.1024	0.927789	8	8	t-test	E
YNR051C	BRE5	7.6004e-05	0.00158428	-81.5604	22.298	67.3012	10.7761	2.07719	8	8	t-test	E
YIL132C	CSM2	0.00167398	0.0161894	-81.1934	43.5789	80.8536	16.6274	1.67465	8	8	t-test	E
YER139C	RTR1	0.00072623	0.00896424	-80.5124	37.6792	76.5892	14.2639	1.23485	8	8	t-test	E
YDL095W	PMT1	0.00075002	0.00920167	-80.1577	53.0175	86.2988	14.6282	2.40055	8	8	t-test	E
YIL110W	HPM1	6.61503e-09	2.70523e-07	-79.2692	0	51.3671	0	1.57576	8	8	t-test	E
YNL071W	LAT1	0.000265277	0.00431477	-79.1045	31.5043	71.6755	12.4659	2.37756	8	8	t-test	E
YCL022C	YCL022C	0.00197044	0.0181568	-78.6607	51.7384	84.4998	16.6868	2.21666	8	8	t-test	E
YCR044C	PER1	0.000203007	0.00350903	-78.2509	33.2265	72.2383	12.3168	3.38139	8	8	t-test	E
YOR038C	HIR2	0.000528386	0.00706819	-78.132	26.8436	68.0251	13.1609	1.2221	8	8	t-test	E
YOR120W	GCY1	0.00412618	0.0291892	-77.9522	48.0992	81.6824	18.7316	1.49535	8	8	t-test	E
YDL011C	YDL011C	0.00463718	0.0316064	-77.6408	52.4109	84.2747	19.229	2.76803	8	8	t-test	E
YMR224C	MRE11	1.15092e-38	2.47103e-35	-77.6361	0.323151	50.5183	0.323151	1.52365	56	56	t-test	E
YHL030W	ECM29	0.00515275	0.034357	-76.9795	49.9802	82.2711	19.3144	1.67563	8	8	t-test	E
YDR043C	NRG1	0.00358652	0.026924	-76.8784	50.2165	82.3587	18.0055	1.53071	8	8	t-test	E
YER061C	CEM1	2.32115e-07	7.38299e-06	-76.8105	15.6521	59.9166	4.86637	0.99669	8	8	t-test	E
