R package version: 0.0-30
Summary type: mean
Test type: t-test
x-axis treatment: 27
x-axis medium: SDM_rhk_CTGN
x-axis screen ID: QFA0141
x-axis screen name: Addinall et al. (2011) 27C ura3
x-axis libraries: SDLV2_384_SDLV3_384
x-axis client: DAL
x-axis user: SGA
x-axis date: 2010/01/18
x-axis PI: DAL
x-axis condition: SDM_rhk_CTGN
x-axis inoculation type: DIL
x-axis fitness definition: MDRMDP
y-axis treatment: 30
y-axis medium: SDM_rhk_CTGN
y-axis screen ID: QFA0139
y-axis screen name: Addinall et al. (2011) 30C yku70
y-axis libraries: SDLV2_384_SDLV3_384
y-axis client: DAL
y-axis user: SGA
y-axis date: 2009/08/28
y-axis PI: DAL
y-axis condition: SDM_rhk_CTGN
y-axis inoculation type: DIL
y-axis fitness definition: MDRMDP
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YDR162C	NBP2	0.493496	0.826793	-13.7159	117.874	131.495	18.5684	4.44557	8	8	t-test	E
YML017W	PSP2	0.461105	0.819306	-13.7132	104.547	118.176	17.5175	1.78215	8	8	t-test	E
YKR007W	MEH1	0.627123	0.864483	-13.6725	98.7959	112.388	22.0861	16.3317	8	8	t-test	E
YDR260C	SWM1	0.465199	0.819375	-13.6247	118.986	132.516	17.5533	1.99766	8	8	t-test	E
YKR033C	YKR033C	0.623034	0.864483	-13.615	119.683	133.203	26.4287	1.9066	8	8	t-test	E
YKL073W	LHS1	0.230177	0.776575	-13.5856	99.2966	112.802	8.47885	6.68839	8	8	t-test	E
YJL172W	CPS1	0.50846	0.833332	-13.576	110.147	123.635	19.3453	2.62697	8	8	t-test	E
YKL062W	MSN4	0.557492	0.847933	-13.555	122.132	135.59	21.774	3.57905	8	8	t-test	E
YBR201W	DER1	0.342806	0.799424	-13.5397	139.873	153.303	12.9074	3.76683	8	8	t-test	E
YBR023C	CHS3	0.434532	0.814439	-13.5376	120.529	133.971	16.1278	2.94043	8	8	t-test	E
YBL095W	YBL095W	0.42693	0.81251	-13.4983	140.873	154.261	13.8558	8.78121	8	8	t-test	E
YKR104W	YKR104W	0.500547	0.832789	-13.4714	119.298	132.675	18.8502	2.37723	8	8	t-test	E
YPL114W	YPL114W	0.269781	0.778905	-13.4667	120.086	133.458	11.0386	2.55478	8	8	t-test	E
YPL058C	PDR12	0.250007	0.776575	-13.4639	121.271	134.639	10.5278	2.56926	8	8	t-test	E
YBL036C	YBL036C	0.395503	0.808035	-13.4438	144.064	157.395	14.0119	5.57364	8	8	t-test	E
YOR243C	PUS7	0.311844	0.794614	-13.4315	115.814	129.154	12.1684	2.32154	8	8	t-test	E
YAL028W	FRT2	0.340458	0.799424	-13.4229	122.676	136.002	12.9801	2.28328	8	8	t-test	E
YJL047C	RTT101	0.478312	0.820278	-13.4079	98.4238	111.752	17.4833	4.32864	8	8	t-test	E
YOR112W	CEX1	0.5372	0.843491	-13.3842	123.03	136.317	20.5389	2.17707	8	8	t-test	E
YOL088C	MPD2	0.526131	0.840061	-13.3432	114.111	127.363	19.9371	1.83558	8	8	t-test	E
YBR287W	YBR287W	0.550133	0.844747	-13.3325	123.611	136.846	21.1173	2.55038	8	8	t-test	E
YOL064C	MET22	0.602357	0.858085	-13.3271	84.2045	97.4619	19.3097	15.8354	8	8	t-test	E
YPL166W	ATG29	0.468476	0.819375	-13.3118	119.539	132.756	17.0994	3.43966	8	8	t-test	E
YLR262C	YPT6	0.53397	0.842347	-13.3095	90.6139	103.849	20.0152	4.09019	8	8	t-test	E
YPL123C	RNY1	0.395622	0.808035	-13.2974	123.473	136.672	14.5196	2.61697	8	8	t-test	E
YLR364W	GRX8	0.528775	0.840326	-13.2511	121.404	134.559	19.9333	1.79752	8	8	t-test	E
YMR165C	PAH1	0.560584	0.848311	-13.2308	102.998	116.146	7.43534	20.5592	8	8	t-test	E
YBL005W	PDR3	0.398174	0.809274	-13.2282	134.585	147.707	14.0611	4.88058	8	8	t-test	E
YNL077W	APJ1	0.512451	0.833825	-13.2003	127.597	140.697	15.7951	11.5868	8	8	t-test	E
YBR125C	PTC4	0.411815	0.810005	-13.1789	141.428	154.497	13.9317	6.51922	8	8	t-test	E
YBL065W	YBL065W	0.461436	0.819306	-13.162	140.798	153.85	15.8761	6.42565	8	8	t-test	E
YPL092W	SSU1	0.367961	0.804306	-13.1551	127.655	140.71	13.4247	2.99631	8	8	t-test	E
YOR197W	MCA1	0.198516	0.772825	-13.1529	125.881	138.935	9.00035	2.75218	8	8	t-test	E
YKR035C	OPI8	0.617649	0.862005	-13.1029	113.083	126.096	24.9546	2.89244	8	8	t-test	E
YBR025C	OLA1	0.369815	0.805317	-13.0941	111.447	124.453	13.483	2.57265	8	8	t-test	E
YBR106W	PHO88	0.66798	0.881471	-13.0864	61.9295	74.9624	25.2899	15.6429	8	8	t-test	E
YPL105C	SYH1	0.339589	0.799424	-13.0826	118.995	131.983	12.5894	2.49349	8	8	t-test	E
YDR103W	STE5	0.240536	0.776575	-13.081	0	13.0717	0	10.1932	8	8	t-test	E
YPL091W	GLR1	0.323839	0.797098	-13.08	123.218	136.201	12.1923	2.14562	8	8	t-test	E
YBR032W	YBR032W	0.352725	0.799424	-13.0783	134.833	147.805	13.0443	1.8549	8	8	t-test	E
YLR021W	IRC25	0.609469	0.860391	-13.0736	111.197	124.182	24.433	1.12866	8	8	t-test	E
YMR103C	YMR103C	0.519269	0.838194	-13.0505	122.51	135.464	19.043	3.03623	8	8	t-test	E
YMR305C	SCW10	0.528214	0.840326	-13.0357	120.675	133.615	19.5449	2.21854	8	8	t-test	E
YNL300W	TOS6	0.518631	0.838194	-13.0319	119.661	132.599	19.0734	2.23881	8	8	t-test	E
YCL036W	GFD2	0.65312	0.876624	-13.022	134.045	146.962	27.5041	4.02331	8	8	t-test	E
YPL060W	MFM1	0.316092	0.794614	-12.9993	121.188	134.091	11.6726	3.47016	8	8	t-test	E
YGL110C	CUE3	0.514762	0.835686	-12.9873	127.07	139.957	18.7343	3.04748	8	8	t-test	E
YJR108W	ABM1	0.64366	0.872987	-12.9789	120.468	133.352	26.777	2.27818	8	8	t-test	E
YMR075W	RCO1	0.275616	0.781745	-12.9146	111.929	124.754	10.6362	2.97825	8	8	t-test	E
YOL091W	SPO21	0.362928	0.803911	-12.8769	119.803	132.585	12.9889	2.94093	8	8	t-test	E
YJL163C	YJL163C	0.526906	0.840061	-12.8573	113.258	126.025	19.1381	2.89978	8	8	t-test	E
YNL066W	SUN4	0.530431	0.84109	-12.809	119.854	132.568	19.3389	1.87062	8	8	t-test	E
YBL013W	FMT1	0.420124	0.81251	-12.7888	128.062	140.75	14.7142	2.91431	8	8	t-test	E
YDR486C	VPS60	0.478336	0.820278	-12.7874	121.142	133.834	16.9275	2.53346	8	8	t-test	E
YOL014W	YOL014W	0.538503	0.843828	-12.72	124.424	137.046	19.4706	3.13055	8	8	t-test	E
YKL001C	MET14	0.65285	0.876624	-12.6877	120.344	132.937	26.946	2.07963	8	8	t-test	E
YAL029C	MYO4	0.388046	0.805597	-12.6498	128.288	140.837	13.2936	4.00186	8	8	t-test	E
YPL119C	DBP1	0.350893	0.799424	-12.644	120.412	132.961	12.4953	2.3232	8	8	t-test	E
YNL096C	RPS7B	0.507947	0.833332	-12.5961	108.948	121.457	17.2825	5.80415	8	8	t-test	E
YCL061C	MRC1	0.503555	0.832789	-12.5936	109.398	121.904	17.7065	2.64176	8	8	t-test	E
YNL041C	COG6	0.544896	0.844747	-12.5913	116.9	129.398	19.6534	2.61029	8	8	t-test	E
YNL277W	MET2	0.551309	0.844747	-12.5831	123.448	135.934	19.9215	3.04008	8	8	t-test	E
YAL048C	GEM1	0.596833	0.858085	-12.5812	103.083	115.582	22.6771	1.3605	8	8	t-test	E
YNR044W	AGA1	0.546522	0.844747	-12.5487	121.108	133.562	19.7172	2.10882	8	8	t-test	E
YAL051W	OAF1	0.424546	0.81251	-12.5309	138.184	150.607	13.7875	5.95441	8	8	t-test	E
YIL153W	RRD1	0.47491	0.819581	-12.4969	108.918	121.328	16.3301	3.05742	8	8	t-test	E
YBR216C	YBP1	0.465272	0.819375	-12.4935	141.226	153.61	15.9091	3.32658	8	8	t-test	E
YCL016C	DCC1	0.551255	0.844747	-12.4909	101.437	113.847	19.6698	3.75314	8	8	t-test	E
YBR107C	IML3	0.511077	0.833332	-12.47	131.525	143.892	17.7419	3.48642	8	8	t-test	E
YLR134W	PDC5	0.593928	0.858085	-12.4687	122.586	134.959	22.0934	3.55608	8	8	t-test	E
YMR266W	RSN1	0.546896	0.844747	-12.4684	122.155	134.527	19.6207	1.9668	8	8	t-test	E
YBR054W	YRO2	0.381821	0.805597	-12.462	125.199	137.563	12.921	3.87437	8	8	t-test	E
YLR181C	VTA1	0.653074	0.876624	-12.4162	119.535	131.857	26.3066	3.04863	8	8	t-test	E
YNL217W	YNL217W	0.558862	0.848311	-12.3847	127.745	140.03	20.1108	1.89321	8	8	t-test	E
YPL074W	YTA6	0.300479	0.791083	-12.3642	123.77	136.037	10.7937	2.86379	8	8	t-test	E
YNL299W	TRF5	0.663833	0.880327	-12.3614	83.7787	96.0714	22.2659	16.623	8	8	t-test	E
YAL043C-A	YAL043C-A	0.387604	0.805597	-12.2883	129.289	141.476	12.8751	3.99178	8	8	t-test	E
YOR328W	PDR10	0.235486	0.776575	-12.2494	133.472	145.617	8.85281	3.91501	8	8	t-test	E
YBL010C	YBL010C	0.439684	0.815368	-12.2436	134.163	146.302	14.5991	3.63032	8	8	t-test	E
YPL110C	GDE1	0.37732	0.805597	-12.2177	121.42	133.542	12.8564	1.92985	8	8	t-test	E
YOR357C	SNX3	0.324651	0.797098	-12.1965	119.726	131.828	11.337	2.377	8	8	t-test	E
YPL037C	EGD1	0.287976	0.784667	-12.1864	120.306	132.398	10.4492	2.13312	8	8	t-test	E
YNL153C	GIM3	0.603557	0.858085	-12.1835	112.435	124.53	21.903	5.21461	8	8	t-test	E
YBL107C	MIX23	0.435454	0.815051	-12.1549	133.947	145.997	14.1469	4.48734	8	8	t-test	E
YBR046C	ZTA1	0.413268	0.810005	-12.1373	133.042	145.076	13.6338	3.39786	8	8	t-test	E
YBR018C	GAL7	0.491206	0.826181	-12.1336	140.513	152.538	15.4937	6.88742	8	8	t-test	E
YPL130W	SPO19	0.312987	0.794614	-12.1283	121.338	133.371	11.0705	1.64867	8	8	t-test	E
YMR039C	SUB1	0.496223	0.829426	-12.1032	100.735	112.758	16.5985	3.35256	8	8	t-test	E
YKL032C	IXR1	0.561351	0.848311	-12.1017	105.227	117.245	19.7495	2.22185	8	8	t-test	E
YBR166C	TYR1	0.437358	0.815096	-12.0987	132.016	144.011	14.1234	4.55869	8	8	t-test	E
YEL007W	MIT1	0.350617	0.799424	-12.0849	0	12.0763	0	12.0763	8	8	t-test	E
YKL113C	RAD27	0.587132	0.858085	-12.0812	90.9004	102.908	20.3257	6.72535	8	8	t-test	E
YDR233C	RTN1	0.539247	0.844159	-12.0688	126.623	138.593	18.4211	3.58242	8	8	t-test	E
YBR024W	SCO2	0.435335	0.815051	-12.0492	132.93	144.876	14.1114	4.07268	8	8	t-test	E
YPL056C	LCL1	0.348224	0.799424	-12.0337	127.133	139.067	11.7896	2.42449	8	8	t-test	E
YNL001W	DOM34	0.429303	0.81251	-12.0322	118.599	130.538	5.12864	13.5907	8	8	t-test	E
YBR176W	ECM31	0.429725	0.81251	-11.9592	136.509	148.363	13.8923	3.70827	8	8	t-test	E
YDL052C	SLC1	0.350617	0.799424	-11.9584	0	11.9499	0	11.9499	8	8	t-test	E
YBR020W	GAL1	0.303085	0.79405	-11.9237	136.159	147.977	8.23578	7.84624	16	16	t-test	E
YBL102W	SFT2	0.446861	0.81787	-11.919	127.827	139.647	14.4699	3.47222	8	8	t-test	E
YNL249C	MPA43	0.573654	0.854116	-11.9062	124.538	136.346	20.0218	2.75851	8	8	t-test	E
YPL155C	KIP2	0.315004	0.794614	-11.892	123.981	135.776	10.8761	1.86408	8	8	t-test	E
YBR186W	PCH2	0.427845	0.81251	-11.8845	138.583	150.36	13.8906	2.90277	8	8	t-test	E
YNL094W	APP1	0.553394	0.845348	-11.8828	125.979	137.763	18.9084	2.9329	8	8	t-test	E
YBR180W	DTR1	0.433925	0.814394	-11.8592	134.514	146.269	13.8304	4.05712	8	8	t-test	E
YBR108W	AIM3	0.518905	0.838194	-11.8493	130.527	142.275	17.0225	4.27092	8	8	t-test	E
YGR194C	XKS1	0.579431	0.858085	-11.8477	123.289	135.04	20.2993	2.1366	8	8	t-test	E
YAL066W	YAL066W	0.435618	0.815051	-11.8232	134.119	145.837	13.633	4.85109	8	8	t-test	E
YOR058C	ASE1	0.693006	0.890356	-11.8147	102.287	114.02	24.2127	16.3625	8	8	t-test	E
YGR286C	BIO2	0.567805	0.852722	-11.772	124.845	136.519	19.4937	2.66001	8	8	t-test	E
YHR073W	OSH3	0.556215	0.84675	-11.7718	127.944	139.616	18.9702	1.96357	8	8	t-test	E
YGR163W	GTR2	0.642564	0.872959	-11.7224	107.642	119.279	24.0803	2.35957	8	8	t-test	E
YLR287C-A	RPS30A	0.576376	0.856361	-11.6741	98.8182	110.413	15.7996	12.8777	8	8	t-test	E
YMR294W-A	YMR294W-A	0.545255	0.844747	-11.6726	119.5	131.078	18.3118	1.55982	8	8	t-test	E
YOR267C	HRK1	0.569541	0.852874	-11.622	114.041	125.573	19.4055	1.8847	8	8	t-test	E
YAL067C	SEO1	0.509894	0.833332	-11.6117	136.977	148.483	16.3499	3.93295	8	8	t-test	E
YBL060W	YBL060W	0.383625	0.805597	-11.5914	128.304	139.795	12.3086	2.33079	8	8	t-test	E
YBR199W	KTR4	0.529571	0.840486	-11.5837	139.247	150.723	14.9239	9.87566	8	8	t-test	E
YPL048W	CAM1	0.308931	0.794614	-11.5753	116.515	127.999	10.3319	2.5399	8	8	t-test	E
YBR138C	YBR138C	0.481576	0.821605	-11.5606	133.402	144.859	14.7594	5.46295	8	8	t-test	E
YJL062W	LAS21	0.617768	0.862005	-11.5316	118.391	129.829	21.8456	3.61256	8	8	t-test	E
YPR121W	THI22	0.603739	0.858085	-11.5254	129.111	140.536	21.0014	3.28217	8	8	t-test	E
YAR035W	YAT1	0.416813	0.810595	-11.5052	130.876	142.279	13.0914	2.89566	8	8	t-test	E
YOR113W	AZF1	0.522781	0.838871	-11.504	131.289	142.691	17.0088	2.01838	8	8	t-test	E
YOR068C	VAM10	0.695628	0.890356	-11.4973	73.2093	84.6461	21.8545	18.7014	8	8	t-test	E
YNL047C	SLM2	0.48358	0.822191	-11.4755	141.177	152.543	8.14862	13.585	8	8	t-test	E
YCR088W	ABP1	0.615787	0.862005	-11.4468	130.778	142.123	21.5251	3.81995	8	8	t-test	E
YNR019W	ARE2	0.599763	0.858085	-11.4313	122.578	133.914	20.7107	2.17794	8	8	t-test	E
YOR363C	PIP2	0.318527	0.794722	-11.4294	130.86	142.188	9.84722	4.63575	8	8	t-test	E
YDR205W	MSC2	0.48145	0.821605	-11.4212	121.918	133.244	15.2345	2.24547	8	8	t-test	E
YDR076W	RAD55	0.37287	0.805597	-11.4097	109.388	120.711	11.7695	2.63152	8	8	t-test	E
YER044C-A	MEI4	0.565172	0.851227	-11.4096	123.426	134.739	18.8034	2.16284	8	8	t-test	E
YBR056W	YBR056W	0.453538	0.819306	-11.3867	135.696	146.978	13.7534	4.5926	8	8	t-test	E
YNL246W	VPS75	0.572615	0.853844	-11.3218	115.986	127.217	19.0625	1.81292	8	8	t-test	E
YFL010C	WWM1	0.595212	0.858085	-11.282	125.91	137.094	20.2135	1.72643	8	8	t-test	E
YLR056W	ERG3	0.617816	0.862005	-11.2632	100.074	111.257	20.0021	8.77839	8	8	t-test	E
YMR163C	INP2	0.449645	0.818126	-11.1874	112.937	124.036	13.9119	1.48434	8	8	t-test	E
YOR306C	MCH5	0.406211	0.810005	-11.1669	119.699	130.773	12.9931	1.47018	16	16	t-test	E
YAL005C	SSA1	0.547808	0.844747	-11.1619	121.423	132.49	17.1279	4.83374	8	8	t-test	E
YPL240C	HSP82	0.60096	0.858085	-11.1403	121.362	132.408	20.2549	2.0852	8	8	t-test	E
YBL029W	YBL029W	0.438328	0.815096	-11.1139	138.219	149.226	13.2666	2.99001	8	8	t-test	E
YBL001C	ECM15	0.496835	0.83012	-11.0992	136.413	147.407	15.1941	3.37051	8	8	t-test	E
YAL034C	FUN19	0.453884	0.819306	-11.0886	133.077	144.063	13.8418	2.27007	8	8	t-test	E
YPL109C	YPL109C	0.315133	0.794614	-11.0852	121.584	132.575	9.93277	2.95336	8	8	t-test	E
YPL259C	APM1	0.455893	0.819306	-11.0604	126.434	137.396	13.8877	2.13869	8	8	t-test	E
YNL307C	MCK1	0.654625	0.876918	-11.0558	101.851	112.826	22.8422	6.7577	8	8	t-test	E
YOL046C	YOL046C	0.605472	0.859186	-11.0499	128.97	139.92	20.3675	1.84253	8	8	t-test	E
YOL053W	AIM39	0.59716	0.858085	-11.0455	121.885	132.836	19.8727	2.02072	8	8	t-test	E
YOL093W	TRM10	0.535403	0.842945	-10.974	114.657	125.542	16.6682	2.67124	8	8	t-test	E
YBR137W	YBR137W	0.481853	0.821605	-10.9542	134.9	145.75	13.6581	6.14725	8	8	t-test	E
YIL154C	IMP2'	0.593258	0.858085	-10.909	108.909	119.733	19.3625	2.53425	8	8	t-test	E
YPL014W	YPL014W	0.364633	0.803911	-10.9035	127.61	138.415	10.9579	2.93374	8	8	t-test	E
YDR004W	RAD57	0.530087	0.840855	-10.8976	109.144	119.956	16.2154	3.40017	8	8	t-test	E
YMR251W	GTO3	0.664208	0.880534	-10.8815	119.55	130.338	23.951	1.95645	8	8	t-test	E
YPL116W	HOS3	0.410774	0.810005	-10.8386	122.311	133.055	12.1029	3.04006	8	8	t-test	E
YER173W	RAD24	0.0960226	0.705668	-10.801	123.601	134.306	6.31951	0.892345	56	56	t-test	E
YBL063W	KIP1	0.454482	0.819306	-10.7989	136.802	147.496	13.3214	3.30382	8	8	t-test	E
YAL065C	YAL065C	0.474111	0.819581	-10.7929	133.535	144.225	14.0019	3.09696	8	8	t-test	E
YOR315W	SFG1	0.334576	0.799424	-10.7898	124.304	134.997	10.2707	2.02085	8	8	t-test	E
YAL060W	BDH1	0.447327	0.81787	-10.7898	132.442	143.129	12.9029	4.08629	8	8	t-test	E
YAL045C	YAL045C	0.548782	0.844747	-10.7822	127.431	138.115	16.9006	3.02587	8	8	t-test	E
YPL107W	YPL107W	0.364228	0.803911	-10.7667	118.002	128.677	10.6449	3.59919	8	8	t-test	E
YML057W	CMP2	0.292827	0.786457	-10.7505	124.619	135.272	9.31069	1.95654	8	8	t-test	E
YMR253C	YMR253C	0.523386	0.839216	-10.706	119.753	130.366	15.8455	1.95493	8	8	t-test	E
YML051W	GAL80	0.545391	0.844747	-10.693	125.378	135.974	16.5651	3.30448	8	8	t-test	E
YJL214W	HXT8	0.661404	0.878744	-10.668	121.972	132.545	23.1881	2.86971	8	8	t-test	E
YHR012W	VPS29	0.432126	0.813481	-10.6328	108.278	118.826	12.3712	3.53006	8	8	t-test	E
YPL121C	MEI5	0.363662	0.803911	-10.6078	122.711	133.224	10.5356	3.30362	8	8	t-test	E
YBR116C	YBR116C	0.4934	0.826793	-10.6044	133.876	144.377	14.4209	3.06258	8	8	t-test	E
YBR210W	ERV15	0.501847	0.832789	-10.5899	135.361	145.846	14.5764	3.74985	8	8	t-test	E
YDR092W	UBC13	0.653021	0.876624	-10.5743	133.709	144.181	22.1887	4.24726	8	8	t-test	E
YOR129C	AFI1	0.589449	0.858085	-10.5596	123.303	133.766	18.6125	1.70478	8	8	t-test	E
YIL065C	FIS1	0.473272	0.819581	-10.5491	117.629	128.086	13.8407	1.67619	8	8	t-test	E
YIL125W	KGD1	0.350617	0.799424	-10.5394	0	10.5318	0	10.5318	8	8	t-test	E
YBL028C	YBL028C	0.533218	0.842347	-10.53	133.683	144.11	15.3728	5.16829	8	8	t-test	E
YCR098C	GIT1	0.659183	0.877853	-10.5059	127.462	137.87	22.7365	2.12212	8	8	t-test	E
YOR342C	YOR342C	0.349757	0.799424	-10.5021	125.391	135.796	10.1268	3.13369	8	8	t-test	E
YCR102W-A	YCR102W-A	0.437051	0.815096	-10.498	129.366	139.764	12.4788	2.90632	8	8	t-test	E
YNL280C	ERG24	0.614878	0.862005	-10.4805	124.884	135.268	19.8324	1.93849	8	8	t-test	E
YPR098C	YPR098C	0.62543	0.864483	-10.4591	124	134.363	20.4262	1.77585	8	8	t-test	E
YBR043C	QDR3	0.579248	0.858085	-10.431	120.451	130.789	17.6351	3.66002	8	8	t-test	E
YML048W	GSF2	0.471563	0.819581	-10.3715	117.262	127.543	13.3945	2.84705	8	8	t-test	E
YOL045W	PSK2	0.625973	0.864483	-10.361	129.357	139.618	19.9206	4.45358	8	8	t-test	E
YLR217W	YLR217W	0.60502	0.858829	-10.3414	128.402	138.645	19.037	1.72516	8	8	t-test	E
YOL018C	TLG2	0.632214	0.867047	-10.3173	93.6145	103.858	20.5041	2.4309	8	8	t-test	E
YBR062C	YBR062C	0.492163	0.826793	-10.3022	135.119	145.317	13.4403	5.13543	8	8	t-test	E
YBR013C	YBR013C	0.511276	0.833332	-10.2965	138.852	149.042	14.5287	3.5906	8	8	t-test	E
YBR213W	MET8	0.587396	0.858085	-10.2766	142.506	152.674	16.8142	7.21488	8	8	t-test	E
YJR058C	APS2	0.584257	0.858085	-10.275	116.818	127.002	17.7345	2.81868	8	8	t-test	E
YBL078C	ATG8	0.478263	0.820278	-10.2743	131.541	141.714	13.5309	2.54041	8	8	t-test	E
YBR052C	RFS1	0.516388	0.83706	-10.2127	135.651	145.76	14.6438	3.3368	8	8	t-test	E
YPL133C	RDS2	0.445578	0.81787	-10.1871	123.905	133.996	12.3528	2.84252	8	8	t-test	E
YDR248C	YDR248C	0.609953	0.860391	-10.1312	128.104	138.137	18.7711	3.07086	8	8	t-test	E
YBR162C	TOS1	0.496226	0.829426	-10.103	136.532	146.53	13.4183	4.729	8	8	t-test	E
YJL169W	YJL169W	0.599279	0.858085	-10.084	118.284	128.276	18.1749	2.60476	8	8	t-test	E
YHL029C	OCA5	0.601059	0.858085	-10.0718	115.665	125.647	18.3072	2.00294	8	8	t-test	E
YPL194W	DDC1	0.367895	0.804306	-10.0461	121.879	131.831	10.3444	1.62947	8	8	t-test	E
YPL141C	FRK1	0.407664	0.810005	-10.0385	120.704	130.649	11.1072	2.91875	8	8	t-test	E
YPL086C	ELP3	0.561655	0.848311	-10.0366	109.424	119.375	9.57932	13.8296	8	8	t-test	E
YBR101C	FES1	0.468201	0.819375	-10.0232	126.097	136.023	12.9168	2.25178	8	8	t-test	E
YBR159W	IFA38	0.572607	0.853844	-10.0221	136.557	146.474	16.5789	3.8198	8	8	t-test	E
YPL062W	YPL062W	0.466106	0.819375	-10.0185	86.1492	96.099	12.5853	3.65448	8	8	t-test	E
YMR138W	CIN4	0.413649	0.810005	-9.98836	125.436	135.328	11.3851	1.81365	8	8	t-test	E
YHL027W	RIM101	0.472764	0.819581	-9.98118	112.754	122.647	13.0582	1.79818	8	8	t-test	E
YNL012W	SPO1	0.631988	0.867015	-9.97383	125.627	135.504	19.8224	2.19811	8	8	t-test	E
YNL327W	EGT2	0.630249	0.866012	-9.97318	122.585	132.464	19.657	2.77683	8	8	t-test	E
YBR007C	DSF2	0.53095	0.841601	-9.97274	139.313	149.18	14.8128	3.44187	8	8	t-test	E
YBR027C	YBR027C	0.509786	0.833332	-9.97026	131.982	141.851	13.9149	3.93645	8	8	t-test	E
YBR066C	NRG2	0.504701	0.832789	-9.95158	136.619	146.466	13.9755	2.51261	8	8	t-test	E
YPL111W	CAR1	0.461374	0.819306	-9.93163	122.097	131.935	12.5711	2.37822	8	8	t-test	E
YBR068C	BAP2	0.491725	0.826405	-9.93078	129.359	139.19	13.1665	4.17657	8	8	t-test	E
YPL053C	KTR6	0.451449	0.819306	-9.90961	127.543	137.355	12.1595	2.90741	8	8	t-test	E
YNL233W	BNI4	0.62392	0.864483	-9.88614	117.44	127.236	18.9166	4.09805	8	8	t-test	E
YPL261C	YPL261C	0.675329	0.884381	-9.85759	108.671	118.444	22.2993	3.74931	8	8	t-test	E
YMR225C	MRPL44	0.448553	0.81787	-9.85073	132.165	141.914	12.0285	2.75653	8	8	t-test	E
YEL003W	GIM4	0.425438	0.81251	-9.83365	10.5602	20.3793	5.15924	10.65	8	8	t-test	E
YPL171C	OYE3	0.454972	0.819306	-9.82618	133.949	143.673	11.7235	4.58956	8	8	t-test	E
YPL072W	UBP16	0.623426	0.864483	-9.82068	125.657	135.381	19.0448	1.94115	8	8	t-test	E
YHR015W	MIP6	0.523959	0.839508	-9.81993	128.001	137.722	14.5224	2.09745	8	8	t-test	E
YML121W	GTR1	0.590933	0.858085	-9.81239	85.7952	95.5393	17.0116	4.15647	8	8	t-test	E
YBL039C	URA7	0.708141	0.89434	-9.80541	118.249	127.963	24.883	3.93108	8	8	t-test	E
YOL055C	THI20	0.627683	0.864701	-9.79505	124.534	134.233	19.1449	2.82938	8	8	t-test	E
YKR036C	CAF4	0.527239	0.840061	-9.74689	127.215	136.864	14.5279	2.13704	8	8	t-test	E
YBL098W	BNA4	0.594462	0.858085	-9.744	124.504	134.152	16.6995	5.62874	8	8	t-test	E
YKR019C	IRS4	0.497588	0.830609	-9.69768	118.89	128.495	12.9944	4.30015	8	8	t-test	E
YOR338W	YOR338W	0.455463	0.819306	-9.68521	129.695	139.281	12.1045	2.20775	8	8	t-test	E
YOR289W	YOR289W	0.405775	0.810005	-9.67553	126.16	135.739	10.7123	2.53565	8	8	t-test	E
YPL135W	ISU1	0.477009	0.819967	-9.66203	124.008	133.574	12.7344	2.0392	8	8	t-test	E
YPL113C	YPL113C	0.438222	0.815096	-9.60903	121.811	131.326	11.4958	2.41888	8	8	t-test	E
YBR290W	BSD2	0.661413	0.878744	-9.59684	125.898	135.398	20.5648	4.60724	8	8	t-test	E
YIR033W	MGA2	0.33546	0.799424	-9.57482	107.607	117.099	8.85876	3.11725	8	8	t-test	E
YKR094C	RPL40B	0.647202	0.875027	-9.57041	108.585	118.071	19.8121	3.16344	8	8	t-test	E
YPL095C	EEB1	0.426701	0.81251	-9.55893	127.604	137.065	10.9601	3.24862	8	8	t-test	E
YMR173W	DDR48	0.379271	0.805597	-9.55681	128.372	137.83	9.48645	4.1865	8	8	t-test	E
YBR074W	PFF1	0.521576	0.838822	-9.53262	138.964	148.39	13.8759	2.98013	8	8	t-test	E
YAR028W	YAR028W	0.608825	0.860391	-9.5071	139.166	148.567	16.8055	6.22925	8	8	t-test	E
YAL068C	PAU8	0.522354	0.838822	-9.49706	133.712	143.107	13.5225	4.44147	8	8	t-test	E
YOR027W	STI1	0.61115	0.860391	-9.45178	120.434	129.793	17.5832	2.7916	8	8	t-test	E
YPL147W	PXA1	0.456203	0.819306	-9.44963	124.457	133.81	11.7377	2.72261	8	8	t-test	E
YJR083C	ACF4	0.662567	0.879191	-9.44612	121.522	130.875	20.5484	3.07747	8	8	t-test	E
YBL068W	PRS4	0.561187	0.848311	-9.40893	134.223	143.529	15.2007	2.91739	8	8	t-test	E
YPL154C	PEP4	0.470362	0.819375	-9.37121	124.338	133.614	12.1407	2.09419	8	8	t-test	E
YLR242C	ARV1	0.733076	0.905022	-9.36918	113.136	122.418	26.2669	2.83118	8	8	t-test	E
YGL136C	MRM2	0.721404	0.901936	-9.3647	29.0593	38.3965	16.7616	19.5018	8	8	t-test	E
YBR050C	REG2	0.526624	0.840061	-9.36206	137.657	146.914	13.6693	3.62415	8	8	t-test	E
