Library	ORF 	Plate	Row	Column	Notes
BooneSDLV3	YER123W	4	5	14
BooneSDLV3	YDR483W	4	6	14
BooneSDLV3	YEL033W	4	7	14
BooneSDLV3	YEL030W	4	8	14
BooneSDLV3	YER031C	4	9	14
BooneSDLV3	YEL031W	4	10	14
BooneSDLV3	YER124C	4	11	14
BooneSDLV3	YFR010W	4	12	14
BooneSDLV3	YDR506C	4	13	14
BooneSDLV3	YFL043C	4	14	14
BooneSDLV3	YDR426C	4	15	14
BooneSDLV3	YOR202W	4	16	14
BooneSDLV3	YOR202W	4	1	15
BooneSDLV3	YER155C	4	2	15
BooneSDLV3	YER181C	4	3	15
BooneSDLV3	YDR501W	4	4	15
BooneSDLV3	YDR497C	4	5	15
BooneSDLV3	YFL055W	4	6	15
BooneSDLV3	YFL034C-A	4	7	15
BooneSDLV3	YDR485C	4	8	15
BooneSDLV3	YDR504C	4	9	15
BooneSDLV3	YER163C	4	10	15
BooneSDLV3	YEL060C	4	11	15
BooneSDLV3	YER085C	4	12	15
BooneSDLV3	YDR525W-A	4	13	15
BooneSDLV3	YFL026W	4	14	15
BooneSDLV3	YER130C	4	15	15
BooneSDLV3	YOR202W	4	16	15
BooneSDLV3	YOR202W	4	1	16
BooneSDLV3	YEL062W	4	2	16
BooneSDLV3	YER066W	4	3	16
BooneSDLV3	YER063W	4	4	16
BooneSDLV3	YDR463W	4	5	16
BooneSDLV3	YER144C	4	6	16
BooneSDLV3	YER042W	4	7	16
BooneSDLV3	YEL047C	4	8	16
BooneSDLV3	YDR482C	4	9	16
BooneSDLV3	YER066C-A	4	10	16
BooneSDLV3	YER183C	4	11	16
BooneSDLV3	YDR447C	4	12	16
BooneSDLV3	YDR423C	4	13	16
BooneSDLV3	YDR505C	4	14	16
BooneSDLV3	YFL011W	4	15	16
BooneSDLV3	YOR202W	4	16	16
BooneSDLV3	YOR202W	4	1	17
BooneSDLV3	YER028C	4	2	17
BooneSDLV3	YER054C	4	3	17
BooneSDLV3	YER047C	4	4	17
BooneSDLV3	YER153C	4	5	17
BooneSDLV3	YEL010W	4	6	17
BooneSDLV3	YEL008W	4	7	17
BooneSDLV3	YER033C	4	8	17
BooneSDLV3	YER046W-A	4	9	17
BooneSDLV3	YER180C	4	10	17
BooneSDLV3	YER078C	4	11	17
BooneSDLV3	YER098W	4	12	17
BooneSDLV3	YER060W	4	13	17
BooneSDLV3	YDR428C	4	14	17
BooneSDLV3	YFL013W-A	4	15	17
BooneSDLV3	YOR202W	4	16	17
BooneSDLV3	YOR202W	4	1	18
BooneSDLV3	YER011W	4	2	18
BooneSDLV3	YEL005C	4	3	18
BooneSDLV3	YEL053C	4	4	18
BooneSDLV3	YEL040W	4	5	18
BooneSDLV3	YER151C	4	6	18
BooneSDLV3	YEL057C	4	7	18
BooneSDLV3	YER143W	4	8	18
BooneSDLV3	YFR006W	4	9	18
BooneSDLV3	YEL068C	4	10	18
BooneSDLV3	YER064C	4	11	18
BooneSDLV3	YER034W	4	12	18
BooneSDLV3	YDR455C	4	13	18
BooneSDLV3	YFL025C	4	14	18
BooneSDLV3	YEL065W	4	15	18
BooneSDLV3	YOR202W	4	16	18
BooneSDLV3	YOR202W	4	1	19
BooneSDLV3	YER156C	4	2	19
BooneSDLV3	YER176W	4	3	19
BooneSDLV3	YDR535C	4	4	19
BooneSDLV3	YDR479C	4	5	19
BooneSDLV3	YER032W	4	6	19
BooneSDLV3	YFR008W	4	7	19
BooneSDLV3	YEL037C	4	8	19
BooneSDLV3	YDR533C	4	9	19
BooneSDLV3	YEL066W	4	10	19
BooneSDLV3	YEL017W	4	11	19
BooneSDLV3	YER118C	4	12	19
BooneSDLV3	YER109C	4	13	19
BooneSDLV3	YDR522C	4	14	19
BooneSDLV3	YER056C-A	4	15	19
BooneSDLV3	YOR202W	4	16	19
BooneSDLV3	YOR202W	4	1	20
BooneSDLV3	YDR520C	4	2	20
BooneSDLV3	YDR530C	4	3	20
BooneSDLV3	YDR536W	4	4	20
BooneSDLV3	YER053C	4	5	20
BooneSDLV3	YER182W	4	6	20
BooneSDLV3	YEL039C	4	7	20
BooneSDLV3	YDR503C	4	8	20
BooneSDLV3	YER060W-A	4	9	20
BooneSDLV3	YFL036W	4	10	20
BooneSDLV3	YER075C	4	11	20
BooneSDLV3	YDR469W	4	12	20
BooneSDLV3	YER179W	4	13	20
BooneSDLV3	YDR524C	4	14	20
BooneSDLV3	YDR438W	4	15	20
BooneSDLV3	YOR202W	4	16	20
BooneSDLV3	YOR202W	4	1	21
BooneSDLV3	YDR452W	4	2	21
BooneSDLV3	YER046W	4	3	21
BooneSDLV3	YDR496C	4	4	21
BooneSDLV3	YDR431W	4	5	21
BooneSDLV3	YEL041W	4	6	21
BooneSDLV3	YDR514C	4	7	21
BooneSDLV3	YER170W	4	8	21
BooneSDLV3	YFL032W	4	9	21
BooneSDLV3	YER074W	4	10	21
BooneSDLV3	YDR541C	4	11	21
BooneSDLV3	YFL042C	4	12	21
BooneSDLV3	YER166W	4	13	21
BooneSDLV3	YDR525W	4	14	21
BooneSDLV3	YER051W	4	15	21
BooneSDLV3	YOR202W	4	16	21
BooneSDLV3	YOR202W	4	1	22
BooneSDLV3	YEL049W	4	2	22
BooneSDLV3	YFL054C	4	3	22
BooneSDLV3	YEL056W	4	4	22
BooneSDLV3	YDR513W	4	5	22
BooneSDLV3	YER084W	4	6	22
BooneSDLV3	YER019W	4	7	22
BooneSDLV3	YDR532C	4	8	22
BooneSDLV3	YDR490C	4	9	22
BooneSDLV3	YER061C	4	10	22
BooneSDLV3	YER177W	4	11	22
BooneSDLV3	YER065C	4	12	22
BooneSDLV3	YER080W	4	13	22
BooneSDLV3	YER020W	4	14	22
BooneSDLV3	YDR488C	4	15	22
BooneSDLV3	YOR202W	4	16	22
BooneSDLV3	YOR202W	4	1	23
BooneSDLV3	YEL025C	4	2	23
BooneSDLV3	YER010C	4	3	23
BooneSDLV3	YDR453C	4	4	23
BooneSDLV3	YER087C-A	4	5	23
BooneSDLV3	YEL006W	4	6	23
BooneSDLV3	YER164W	4	7	23
BooneSDLV3	YER030W	4	8	23
BooneSDLV3	YDR446W	4	9	23
BooneSDLV3	YFL047W	4	10	23
BooneSDLV3	YER111C	4	11	23
BooneSDLV3	YER091C-A	4	12	23
BooneSDLV3	YEL017C-A	4	13	23
BooneSDLV3	YER069W	4	14	23
BooneSDLV3	YER016W	4	15	23
BooneSDLV3	YOR202W	4	16	23
BooneSDLV3	YOR202W	4	1	24
BooneSDLV3	YOR202W	4	2	24
BooneSDLV3	YOR202W	4	3	24
BooneSDLV3	YOR202W	4	4	24
BooneSDLV3	YOR202W	4	5	24
BooneSDLV3	YOR202W	4	6	24
BooneSDLV3	YOR202W	4	7	24
BooneSDLV3	YOR202W	4	8	24
BooneSDLV3	YOR202W	4	9	24
BooneSDLV3	YOR202W	4	10	24
BooneSDLV3	YOR202W	4	11	24
BooneSDLV3	YOR202W	4	12	24
BooneSDLV3	YOR202W	4	13	24
BooneSDLV3	YOR202W	4	14	24
BooneSDLV3	YOR202W	4	15	24
BooneSDLV3	YOR202W	4	16	24
BooneSDLV3	YOR202W	5	1	1
BooneSDLV3	YOR202W	5	2	1
BooneSDLV3	YOR202W	5	3	1
BooneSDLV3	YOR202W	5	4	1
BooneSDLV3	YOR202W	5	5	1
BooneSDLV3	YOR202W	5	6	1
BooneSDLV3	YOR202W	5	7	1
BooneSDLV3	YOR202W	5	8	1
BooneSDLV3	YOR202W	5	9	1
BooneSDLV3	YOR202W	5	10	1
BooneSDLV3	YOR202W	5	11	1
BooneSDLV3	YOR202W	5	12	1
BooneSDLV3	YOR202W	5	13	1
BooneSDLV3	YOR202W	5	14	1
BooneSDLV3	YOR202W	5	15	1
BooneSDLV3	YOR202W	5	16	1
BooneSDLV3	YOR202W	5	1	2
BooneSDLV3	YGL005C	5	2	2
BooneSDLV3	YGL050W	5	3	2
BooneSDLV3	YGR157W	5	4	2
BooneSDLV3	YGL124C	5	5	2
BooneSDLV3	YGR045C	5	6	2
BooneSDLV3	YGR143W	5	7	2
BooneSDLV3	YFR032C-A	5	8	2
BooneSDLV3	YGL056C	5	9	2
BooneSDLV3	YGL041C	5	10	2
BooneSDLV3	YGL243W	5	11	2
BooneSDLV3	YGL009C	5	12	2
BooneSDLV3	YGL133W	5	13	2
BooneSDLV3	YGL222C	5	14	2
BooneSDLV3	YFR023W	5	15	2
BooneSDLV3	YOR202W	5	16	2
BooneSDLV3	YOR202W	5	1	3
BooneSDLV3	YGL015C	5	2	3
BooneSDLV3	YGR071C	5	3	3
BooneSDLV3	YGL199C	5	4	3
BooneSDLV3	YGL046W	5	5	3
BooneSDLV3	YGL230C	5	6	3
BooneSDLV3	YGL157W	5	7	3
BooneSDLV3	YGL139W	5	8	3
BooneSDLV3	YFR040W	5	9	3
BooneSDLV3	YFR025C	5	10	3
BooneSDLV3	YGL173C	5	11	3
BooneSDLV3	YGR101W	5	12	3
BooneSDLV3	YGR044C	5	13	3
BooneSDLV3	YGR040W	5	14	3
BooneSDLV3	YGL089C	5	15	3
BooneSDLV3	YOR202W	5	16	3
BooneSDLV3	YOR202W	5	1	4
BooneSDLV3	YGR132C	5	2	4
BooneSDLV3	YGL079W	5	3	4
BooneSDLV3	YGL151W	5	4	4
BooneSDLV3	YGL262W	5	5	4
BooneSDLV3	YGL208W	5	6	4
BooneSDLV3	YGR078C	5	7	4
BooneSDLV3	YGR034W	5	8	4
BooneSDLV3	YGL002W	5	9	4
BooneSDLV3	YFR035C	5	10	4
BooneSDLV3	YGR096W	5	11	4
BooneSDLV3	YGL004C	5	12	4
BooneSDLV3	YGR010W	5	13	4
BooneSDLV3	YFR030W	5	14	4
BooneSDLV3	YFR031C-A	5	15	4
BooneSDLV3	YOR202W	5	16	4
BooneSDLV3	YOR202W	5	1	5
BooneSDLV3	YGL235W	5	2	5
BooneSDLV3	YGR021W	5	3	5
BooneSDLV3	YGL212W	5	4	5
BooneSDLV3	YGR142W	5	5	5
BooneSDLV3	YGR089W	5	6	5
BooneSDLV3	YGL228W	5	7	5
BooneSDLV3	YGL021W	5	8	5
BooneSDLV3	YGL053W	5	9	5
BooneSDLV3	YFR015C	5	10	5
BooneSDLV3	YGL241W	5	11	5
BooneSDLV3	YGR007W	5	12	5
BooneSDLV3	YGL205W	5	13	5
BooneSDLV3	YGL263W	5	14	5
BooneSDLV3	YFR047C	5	15	5
BooneSDLV3	YOR202W	5	16	5
BooneSDLV3	YOR202W	5	1	6
BooneSDLV3	YGR161C	5	2	6
BooneSDLV3	YGL138C	5	3	6
BooneSDLV3	YGL167C	5	4	6
BooneSDLV3	YGL161C	5	5	6
BooneSDLV3	YFR019W	5	6	6
BooneSDLV3	YGL146C	5	7	6
BooneSDLV3	YFR041C	5	8	6
BooneSDLV3	YGL036W	5	9	6
BooneSDLV3	YGR081C	5	10	6
BooneSDLV3	YGR084C	5	11	6
BooneSDLV3	YFR049W	5	12	6
BooneSDLV3	YGR059W	5	13	6
BooneSDLV3	YGR032W	5	14	6
BooneSDLV3	YGR042W	5	15	6
BooneSDLV3	YOR202W	5	16	6
BooneSDLV3	YOR202W	5	1	7
BooneSDLV3	YGL232W	5	2	7
BooneSDLV3	YGL132W	5	3	7
BooneSDLV3	YGR135W	5	4	7
BooneSDLV3	YFR026C	5	5	7
BooneSDLV3	YGR023W	5	6	7
BooneSDLV3	YGR086C	5	7	7
BooneSDLV3	YGR003W	5	8	7
BooneSDLV3	YGL121C	5	9	7
BooneSDLV3	YGL024W	5	10	7
BooneSDLV3	YGL110C	5	11	7
BooneSDLV3	YGL221C	5	12	7
BooneSDLV3	YGL081W	5	13	7
BooneSDLV3	YGL256W	5	14	7
BooneSDLV3	YGL250W	5	15	7
BooneSDLV3	YOR202W	5	16	7
BooneSDLV3	YOR202W	5	1	8
BooneSDLV3	YGL252C	5	2	8
BooneSDLV3	YGR117C	5	3	8
BooneSDLV3	YGR131W	5	4	8
BooneSDLV3	YGL158W	5	5	8
BooneSDLV3	YFR043C	5	6	8
BooneSDLV3	YGR052W	5	7	8
BooneSDLV3	YGR124W	5	8	8
BooneSDLV3	YGL060W	5	9	8
BooneSDLV3	YGL165C	5	10	8
BooneSDLV3	YGL147C	5	11	8
BooneSDLV3	YGL197W	5	12	8
BooneSDLV3	YGR038W	5	13	8
BooneSDLV3	YGL140C	5	14	8
BooneSDLV3	YGR054W	5	15	8
BooneSDLV3	YOR202W	5	16	8
BooneSDLV3	YOR202W	5	1	9
BooneSDLV3	YGR118W	5	2	9
BooneSDLV3	YGL248W	5	3	9
BooneSDLV3	YGL014W	5	4	9
BooneSDLV3	YFR045W	5	5	9
BooneSDLV3	YGR070W	5	6	9
BooneSDLV3	YFR056C	5	7	9
BooneSDLV3	YGL160W	5	8	9
BooneSDLV3	YGL163C	5	9	9
BooneSDLV3	YGL259W	5	10	9
BooneSDLV3	YGR153W	5	11	9
BooneSDLV3	YGL148W	5	12	9
BooneSDLV3	YGL211W	5	13	9
BooneSDLV3	YGL217C	5	14	9
BooneSDLV3	YGL213C	5	15	9
BooneSDLV3	YOR202W	5	16	9
BooneSDLV3	YOR202W	5	1	10
BooneSDLV3	YGL226W	5	2	10
BooneSDLV3	YGR016W	5	3	10
BooneSDLV3	YGR051C	5	4	10
BooneSDLV3	YGR025W	5	5	10
BooneSDLV3	YGR109C	5	6	10
BooneSDLV3	YGL210W	5	7	10
BooneSDLV3	YGL156W	5	8	10
BooneSDLV3	YGR014W	5	9	10
BooneSDLV3	YGL209W	5	10	10
BooneSDLV3	YGR133W	5	11	10
BooneSDLV3	YGR146C	5	12	10
BooneSDLV3	YGR088W	5	13	10
BooneSDLV3	YGL045W	5	14	10
BooneSDLV3	YFR016C	5	15	10
BooneSDLV3	YOR202W	5	16	10
BooneSDLV3	YOR202W	5	1	11
BooneSDLV3	YGR100W	5	2	11
BooneSDLV3	YGL249W	5	3	11
BooneSDLV3	YGR027C	5	4	11
BooneSDLV3	YGL149W	5	5	11
BooneSDLV3	YGR110W	5	6	11
BooneSDLV3	YGR092W	5	7	11
BooneSDLV3	YFR018C	5	8	11
BooneSDLV3	YGL218W	5	9	11
BooneSDLV3	YFR020W	5	10	11
BooneSDLV3	YGL179C	5	11	11
BooneSDLV3	YGL196W	5	12	11
BooneSDLV3	YGR072W	5	13	11
BooneSDLV3	YGL234W	5	14	11
BooneSDLV3	YGL054C	5	15	11
BooneSDLV3	YOR202W	5	16	11
BooneSDLV3	YOR202W	5	1	12
BooneSDLV3	YGL026C	5	2	12
BooneSDLV3	YGL226C-A	5	3	12
BooneSDLV3	YGR139W	5	4	12
BooneSDLV3	YGR026W	5	5	12
BooneSDLV3	YFR054C	5	6	12
BooneSDLV3	YGL260W	5	7	12
BooneSDLV3	YGR022C	5	8	12
BooneSDLV3	YGL258W	5	9	12
BooneSDLV3	YGR108W	5	10	12
BooneSDLV3	YGL255W	5	11	12
BooneSDLV3	YGR079W	5	12	12
BooneSDLV3	YGL115W	5	13	12
BooneSDLV3	YGR105W	5	14	12
BooneSDLV3	YGL254W	5	15	12
BooneSDLV3	YOR202W	5	16	12
BooneSDLV3	YOR202W	5	1	13
BooneSDLV3	YGL043W	5	2	13
BooneSDLV3	YGR127W	5	3	13
BooneSDLV3	YGL078C	5	4	13
BooneSDLV3	YGL164C	5	5	13
BooneSDLV3	YGR123C	5	6	13
BooneSDLV3	YGL154C	5	7	13
BooneSDLV3	YGL174W	5	8	13
BooneSDLV3	YGR130C	5	9	13
BooneSDLV3	YGL066W	5	10	13
BooneSDLV3	YGL082W	5	11	13
BooneSDLV3	YGL019W	5	12	13
BooneSDLV3	YGL136C	5	13	13
BooneSDLV3	YGR129W	5	14	13
BooneSDLV3	YGR037C	5	15	13
BooneSDLV3	YOR202W	5	16	13
BooneSDLV3	YOR202W	5	1	14
BooneSDLV3	YGL257C	5	2	14
BooneSDLV3	YGR039W	5	3	14
BooneSDLV3	YGR053C	5	4	14
BooneSDLV3	YGR033C	5	5	14
BooneSDLV3	YGL058W	5	6	14
BooneSDLV3	YGL117W	5	7	14
BooneSDLV3	YFR013W	5	8	14
BooneSDLV3	YGL101W	5	9	14
BooneSDLV3	YGL013C	5	10	14
BooneSDLV3	YGL104C	5	11	14
BooneSDLV3	YGL231C	5	12	14
BooneSDLV3	YGR093W	5	13	14
BooneSDLV3	YGL031C	5	14	14
BooneSDLV3	YGL035C	5	15	14
BooneSDLV3	YOR202W	5	16	14
BooneSDLV3	YOR202W	5	1	15
BooneSDLV3	YGL253W	5	2	15
BooneSDLV3	YGL176C	5	3	15
BooneSDLV3	YGR019W	5	4	15
BooneSDLV3	YGL216W	5	5	15
BooneSDLV3	YGL153W	5	6	15
BooneSDLV3	YGL007W	5	7	15
BooneSDLV3	YGL166W	5	8	15
BooneSDLV3	YGL067W	5	9	15
BooneSDLV3	YGR107W	5	10	15
BooneSDLV3	YGL028C	5	11	15
BooneSDLV3	YGR136W	5	12	15
BooneSDLV3	YGL202W	5	13	15
BooneSDLV3	YGR008C	5	14	15
BooneSDLV3	YGL039W	5	15	15
BooneSDLV3	YOR202W	5	16	15
BooneSDLV3	YOR202W	5	1	16
BooneSDLV3	YGR004W	5	2	16
BooneSDLV3	YGL087C	5	3	16
BooneSDLV3	YGL010W	5	4	16
BooneSDLV3	YGR015C	5	5	16
BooneSDLV3	YGL109W	5	6	16
BooneSDLV3	YGL177W	5	7	16
BooneSDLV3	YGL080W	5	8	16
BooneSDLV3	YGL159W	5	9	16
BooneSDLV3	YGL168W	5	10	16
BooneSDLV3	YFR055W	5	11	16
BooneSDLV3	YGL017W	5	12	16
BooneSDLV3	YGR031W	5	13	16
BooneSDLV3	YFR024C-A	5	14	16
BooneSDLV3	YGR017W	5	15	16
BooneSDLV3	YOR202W	5	16	16
BooneSDLV3	YOR202W	5	1	17
BooneSDLV3	YFR048W	5	2	17
BooneSDLV3	YGL086W	5	3	17
BooneSDLV3	YGL181W	5	4	17
BooneSDLV3	YGL114W	5	5	17
BooneSDLV3	YFR014C	5	6	17
BooneSDLV3	YGR018C	5	7	17
BooneSDLV3	YGR121C	5	8	17
BooneSDLV3	YGL141W	5	9	17
BooneSDLV3	YGL195W	5	10	17
BooneSDLV3	YGL224C	5	11	17
BooneSDLV3	YGR148C	5	12	17
BooneSDLV3	YGR049W	5	13	17
BooneSDLV3	YGR149W	5	14	17
BooneSDLV3	YFR033C	5	15	17
BooneSDLV3	YOR202W	5	16	17
BooneSDLV3	YOR202W	5	1	18
BooneSDLV3	YGL244W	5	2	18
BooneSDLV3	YFR034C	5	3	18
BooneSDLV3	YGL215W	5	4	18
BooneSDLV3	YGR069W	5	5	18
BooneSDLV3	YGR141W	5	6	18
BooneSDLV3	YFR046C	5	7	18
BooneSDLV3	YGL084C	5	8	18
BooneSDLV3	YGL006W	5	9	18
BooneSDLV3	YGL118C	5	10	18
BooneSDLV3	YGR097W	5	11	18
BooneSDLV3	YGL125W	5	12	18
BooneSDLV3	YGL016W	5	13	18
BooneSDLV3	YGL023C	5	14	18
BooneSDLV3	YGR041W	5	15	18
BooneSDLV3	YOR202W	5	16	18
BooneSDLV3	YOR202W	5	1	19
BooneSDLV3	YGR152C	5	2	19
BooneSDLV3	YGR035C	5	3	19
BooneSDLV3	YGR125W	5	4	19
BooneSDLV3	YGR001C	5	5	19
BooneSDLV3	YGL083W	5	6	19
BooneSDLV3	YGL051W	5	7	19
BooneSDLV3	YFR021W	5	8	19
BooneSDLV3	YGL077C	5	9	19
BooneSDLV3	YGL198W	5	10	19
BooneSDLV3	YGR077C	5	11	19
BooneSDLV3	YGR012W	5	12	19
BooneSDLV3	YGL108C	5	13	19
BooneSDLV3	YFR022W	5	14	19
BooneSDLV3	YGR134W	5	15	19
BooneSDLV3	YOR202W	5	16	19
BooneSDLV3	YOR202W	5	1	20
BooneSDLV3	YGL059W	5	2	20
BooneSDLV3	YGL126W	5	3	20
BooneSDLV3	YGL032C	5	4	20
BooneSDLV3	YGL261C	5	5	20
BooneSDLV3	YGL034C	5	6	20
BooneSDLV3	YGL214W	5	7	20
BooneSDLV3	YFR044C	5	8	20
BooneSDLV3	YFR038W	5	9	20
BooneSDLV3	YGL229C	5	10	20
BooneSDLV3	YGL027C	5	11	20
BooneSDLV3	YGR151C	5	12	20
BooneSDLV3	YGL085W	5	13	20
BooneSDLV3	YGR085C	5	14	20
BooneSDLV3	YFR032C	5	15	20
BooneSDLV3	YOR202W	5	16	20
BooneSDLV3	YOR202W	5	1	21
BooneSDLV3	YGL105W	5	2	21
BooneSDLV3	YGR137W	5	3	21
BooneSDLV3	YFR012W	5	4	21
BooneSDLV3	YGL127C	5	5	21
BooneSDLV3	YGR138C	5	6	21
BooneSDLV3	YGL170C	5	7	21
BooneSDLV3	YGL057C	5	8	21
BooneSDLV3	YGL251C	5	9	21
BooneSDLV3	YGL194C	5	10	21
BooneSDLV3	YGR087C	5	11	21
BooneSDLV3	YGR106C	5	12	21
BooneSDLV3	YGL062W	5	13	21
BooneSDLV3	YGL203C	5	14	21
BooneSDLV3	YFR053C	5	15	21
BooneSDLV3	YOR202W	5	16	21
BooneSDLV3	YOR202W	5	1	22
BooneSDLV3	YGL180W	5	2	22
BooneSDLV3	YGR058W	5	3	22
BooneSDLV3	YGR011W	5	4	22
BooneSDLV3	YGR144W	5	5	22
BooneSDLV3	YFR057W	5	6	22
BooneSDLV3	YGL131C	5	7	22
BooneSDLV3	YGL020C	5	8	22
BooneSDLV3	YGR126W	5	9	22
BooneSDLV3	YGL162W	5	10	22
BooneSDLV3	YGL090W	5	11	22
BooneSDLV3	YGL152C	5	12	22
BooneSDLV3	YGR043C	5	13	22
BooneSDLV3	YFR017C	5	14	22
BooneSDLV3	YGR154C	5	15	22
BooneSDLV3	YOR202W	5	16	22
BooneSDLV3	YOR202W	5	1	23
BooneSDLV3	YGL144C	5	2	23
BooneSDLV3	YGL219C	5	3	23
BooneSDLV3	YGL237C	5	4	23
BooneSDLV3	YGR111W	5	5	23
BooneSDLV3	YGL227W	5	6	23
BooneSDLV3	YFR024C	5	7	23
BooneSDLV3	YGR028W	5	8	23
BooneSDLV3	YGR066C	5	9	23
BooneSDLV3	YFR039C	5	10	23
BooneSDLV3	YGL242C	5	11	23
BooneSDLV3	YGL236C	5	12	23
BooneSDLV3	YGL175C	5	13	23
BooneSDLV3	YGR080W	5	14	23
BooneSDLV3	YGR050C	5	15	23
BooneSDLV3	YOR202W	5	16	23
BooneSDLV3	YOR202W	5	1	24
BooneSDLV3	YOR202W	5	2	24
BooneSDLV3	YOR202W	5	3	24
BooneSDLV3	YOR202W	5	4	24
BooneSDLV3	YOR202W	5	5	24
BooneSDLV3	YOR202W	5	6	24
BooneSDLV3	YOR202W	5	7	24
BooneSDLV3	YOR202W	5	8	24
BooneSDLV3	YOR202W	5	9	24
BooneSDLV3	YOR202W	5	10	24
BooneSDLV3	YOR202W	5	11	24
BooneSDLV3	YOR202W	5	12	24
BooneSDLV3	YOR202W	5	13	24
BooneSDLV3	YOR202W	5	14	24
BooneSDLV3	YOR202W	5	15	24
BooneSDLV3	YOR202W	5	16	24
BooneSDLV3	YOR202W	6	1	1
BooneSDLV3	YOR202W	6	2	1
BooneSDLV3	YOR202W	6	3	1
BooneSDLV3	YOR202W	6	4	1
BooneSDLV3	YOR202W	6	5	1
BooneSDLV3	YOR202W	6	6	1
BooneSDLV3	YOR202W	6	7	1
BooneSDLV3	YOR202W	6	8	1
BooneSDLV3	YOR202W	6	9	1
BooneSDLV3	YOR202W	6	10	1
BooneSDLV3	YOR202W	6	11	1
BooneSDLV3	YOR202W	6	12	1
BooneSDLV3	YOR202W	6	13	1
BooneSDLV3	YOR202W	6	14	1
BooneSDLV3	YOR202W	6	15	1
BooneSDLV3	YOR202W	6	16	1
BooneSDLV3	YOR202W	6	1	2
BooneSDLV3	YHR012W	6	2	2
BooneSDLV3	YGR237C	6	3	2
BooneSDLV3	YHR155W	6	4	2
BooneSDLV3	YHR123W	6	5	2
BooneSDLV3	YHR037W	6	6	2
BooneSDLV3	YGR230W	6	7	2
BooneSDLV3	YHR073W	6	8	2
BooneSDLV3	YGR282C	6	9	2
BooneSDLV3	YHR179W	6	10	2
BooneSDLV3	YGR202C	6	11	2
BooneSDLV3	YGR229C	6	12	2
BooneSDLV3	YHR025W	6	13	2
BooneSDLV3	YIL032C	6	14	2
BooneSDLV3	YHR095W	6	15	2
BooneSDLV3	YOR202W	6	16	2
BooneSDLV3	YOR202W	6	1	3
BooneSDLV3	YHR092C	6	2	3
BooneSDLV3	YHR184W	6	3	3
BooneSDLV3	YHR114W	6	4	3
BooneSDLV3	YHR161C	6	5	3
BooneSDLV3	YHR146W	6	6	3
BooneSDLV3	YIL043C	6	7	3
BooneSDLV3	YHL030W	6	8	3
BooneSDLV3	YHL022C	6	9	3
BooneSDLV3	YIL010W	6	10	3
BooneSDLV3	YHR016C	6	11	3
BooneSDLV3	YHR134W	6	12	3
BooneSDLV3	YHL041W	6	13	3
BooneSDLV3	YIL039W	6	14	3
BooneSDLV3	YHR004C	6	15	3
BooneSDLV3	YOR202W	6	16	3
BooneSDLV3	YOR202W	6	1	4
BooneSDLV3	YGR287C	6	2	4
BooneSDLV3	YHL006C	6	3	4
BooneSDLV3	YHR158C	6	4	4
BooneSDLV3	YHR210C	6	5	4
BooneSDLV3	YGR168C	6	6	4
BooneSDLV3	YHR046C	6	7	4
BooneSDLV3	YGR269W	6	8	4
BooneSDLV3	YHR142W	6	9	4
BooneSDLV3	YGR243W	6	10	4
BooneSDLV3	YHR131C	6	11	4
BooneSDLV3	YGR284C	6	12	4
BooneSDLV3	YIL035C	6	13	4
BooneSDLV3	YHL020C	6	14	4
BooneSDLV3	YHL033C	6	15	4
BooneSDLV3	YOR202W	6	16	4
BooneSDLV3	YOR202W	6	1	5
BooneSDLV3	YHR199C	6	2	5
BooneSDLV3	YIL038C	6	3	5
BooneSDLV3	YGR260W	6	4	5
BooneSDLV3	YIL036W	6	5	5
BooneSDLV3	YHR032W	6	6	5
BooneSDLV3	YHR049C-A	6	7	5
BooneSDLV3	YHR081W	6	8	5
BooneSDLV3	YHR022C	6	9	5
BooneSDLV3	YHL014C	6	10	5
BooneSDLV3	YIL024C	6	11	5
BooneSDLV3	YIL034C	6	12	5
BooneSDLV3	YGR197C	6	13	5
BooneSDLV3	YGR248W	6	14	5
BooneSDLV3	YGR224W	6	15	5
BooneSDLV3	YOR202W	6	16	5
BooneSDLV3	YOR202W	6	1	6
BooneSDLV3	YIL030C	6	2	6
BooneSDLV3	YHR113W	6	3	6
BooneSDLV3	YGR234W	6	4	6
BooneSDLV3	YGR236C	6	5	6
BooneSDLV3	YHR151C	6	6	6
BooneSDLV3	YGR213C	6	7	6
BooneSDLV3	YIL016W	6	8	6
BooneSDLV3	YHR204W	6	9	6
BooneSDLV3	YGR241C	6	10	6
BooneSDLV3	YHR028C	6	11	6
BooneSDLV3	YHL042W	6	12	6
BooneSDLV3	YIL025C	6	13	6
BooneSDLV3	YHR086W	6	14	6
BooneSDLV3	YHR194W	6	15	6
BooneSDLV3	YOR202W	6	16	6
BooneSDLV3	YOR202W	6	1	7
BooneSDLV3	YGR266W	6	2	7
BooneSDLV3	YHR082C	6	3	7
BooneSDLV3	YHR115C	6	4	7
BooneSDLV3	YHR202W	6	5	7
BooneSDLV3	YHR018C	6	6	7
BooneSDLV3	YHR031C	6	7	7
BooneSDLV3	YIL009C-A	6	8	7
BooneSDLV3	YGR249W	6	9	7
BooneSDLV3	YHR080C	6	10	7
BooneSDLV3	YGR233C	6	11	7
BooneSDLV3	YIL007C	6	12	7
BooneSDLV3	YHR178W	6	13	7
BooneSDLV3	YGR210C	6	14	7
